"Chap","Prot","DB","evidence","weight"
"CLPP","PRELID1","STRING","textmining",105
"CLPP","PRELID1","STRING","textmining_transferred",49
"CLPP","PRELID1","STRING","combined_score",170
"CLPP","DHRS1","STRING","experiments_transferred",143
"CLPP","DHRS1","STRING","textmining_transferred",63
"CLPP","DHRS1","STRING","combined_score",162
"CLPP","MSRA","STRING","coexpression_transferred",62
"CLPP","MSRA","STRING","textmining",107
"CLPP","MSRA","STRING","textmining_transferred",217
"CLPP","MSRA","STRING","combined_score",286
"CLPP","SLC25A38","STRING","textmining",107
"CLPP","SLC25A38","STRING","textmining_transferred",90
"CLPP","SLC25A38","STRING","combined_score",152
"CLPP","MPV17L2","STRING","coexpression",62
"CLPP","MPV17L2","STRING","textmining",151
"CLPP","MPV17L2","STRING","combined_score",169
"CLPP","FLAD1","STRING","coexpression",80
"CLPP","FLAD1","STRING","coexpression_transferred",62
"CLPP","FLAD1","STRING","textmining_transferred",107
"CLPP","FLAD1","STRING","combined_score",162
"CLPP","CKMT1A","STRING","coexpression_transferred",65
"CLPP","CKMT1A","STRING","textmining_transferred",207
"CLPP","CKMT1A","STRING","combined_score",226
"CLPP","UQCR11","STRING","coexpression",69
"CLPP","UQCR11","STRING","coexpression_transferred",242
"CLPP","UQCR11","STRING","combined_score",264
"CLPP","GPI","STRING","textmining_transferred",228
"CLPP","GPI","STRING","combined_score",227
"CLPP","NDUFA1","STRING","textmining",149
"CLPP","NDUFA1","STRING","textmining_transferred",110
"CLPP","NDUFA1","STRING","combined_score",210
"CLPP","GUK1","STRING","coexpression",48
"CLPP","GUK1","STRING","coexpression_transferred",111
"CLPP","GUK1","STRING","textmining",86
"CLPP","GUK1","STRING","textmining_transferred",67
"CLPP","GUK1","STRING","combined_score",181
"CLPP","ECSIT","STRING","coexpression",116
"CLPP","ECSIT","STRING","coexpression_transferred",272
"CLPP","ECSIT","STRING","experiments",227
"CLPP","ECSIT","STRING","textmining",145
"CLPP","ECSIT","STRING","textmining_transferred",61
"CLPP","ECSIT","STRING","combined_score",527
"CLPP","PARL","STRING","coexpression_transferred",65
"CLPP","PARL","STRING","textmining",492
"CLPP","PARL","STRING","textmining_transferred",186
"CLPP","PARL","STRING","combined_score",579
"CLPP","DNAJC4","STRING","coexpression_transferred",65
"CLPP","DNAJC4","STRING","textmining_transferred",137
"CLPP","DNAJC4","STRING","combined_score",158
"CLPP","PAM16","STRING","coexpression",102
"CLPP","PAM16","STRING","coexpression_transferred",198
"CLPP","PAM16","STRING","textmining",85
"CLPP","PAM16","STRING","textmining_transferred",88
"CLPP","PAM16","STRING","combined_score",318
"CLPP","TYSND1","STRING","coexpression_transferred",64
"CLPP","TYSND1","STRING","experiments_transferred",64
"CLPP","TYSND1","STRING","textmining_transferred",201
"CLPP","TYSND1","STRING","combined_score",238
"CLPP","MRPS18B","STRING","coexpression",49
"CLPP","MRPS18B","STRING","coexpression_transferred",143
"CLPP","MRPS18B","STRING","textmining",108
"CLPP","MRPS18B","STRING","textmining_transferred",107
"CLPP","MRPS18B","STRING","combined_score",263
"CLPP","DNAJC30","STRING","coexpression_transferred",62
"CLPP","DNAJC30","STRING","textmining_transferred",137
"CLPP","DNAJC30","STRING","combined_score",155
"CLPP","TIMMDC1","STRING","textmining",209
"CLPP","TIMMDC1","STRING","textmining_transferred",83
"CLPP","TIMMDC1","STRING","combined_score",243
"CLPP","DUT","STRING","neighborhood_transferred",259
"CLPP","DUT","STRING","coexpression",82
"CLPP","DUT","STRING","coexpression_transferred",64
"CLPP","DUT","STRING","textmining",107
"CLPP","DUT","STRING","textmining_transferred",140
"CLPP","DUT","STRING","combined_score",421
"CLPP","NME4","STRING","neighborhood_transferred",49
"CLPP","NME4","STRING","coexpression_transferred",94
"CLPP","NME4","STRING","textmining_transferred",101
"CLPP","NME4","STRING","combined_score",157
"CLPP","PRDX6","STRING","neighborhood_transferred",42
"CLPP","PRDX6","STRING","coexpression_transferred",65
"CLPP","PRDX6","STRING","textmining_transferred",207
"CLPP","PRDX6","STRING","combined_score",227
"CLPP","PUS1","STRING","coexpression",66
"CLPP","PUS1","STRING","coexpression_transferred",65
"CLPP","PUS1","STRING","textmining",113
"CLPP","PUS1","STRING","textmining_transferred",53
"CLPP","PUS1","STRING","combined_score",168
"CLPP","FPGS","STRING","neighborhood_transferred",295
"CLPP","FPGS","STRING","coexpression_transferred",65
"CLPP","FPGS","STRING","textmining_transferred",256
"CLPP","FPGS","STRING","combined_score",466
"CLPP","MTFP1","STRING","coexpression",80
"CLPP","MTFP1","STRING","coexpression_transferred",63
"CLPP","MTFP1","STRING","textmining",45
"CLPP","MTFP1","STRING","textmining_transferred",94
"CLPP","MTFP1","STRING","combined_score",154
"CLPP","RBFA","STRING","coexpression_transferred",63
"CLPP","RBFA","STRING","textmining",151
"CLPP","RBFA","STRING","textmining_transferred",251
"CLPP","RBFA","STRING","combined_score",352
"CLPP","PGAM5","STRING","coexpression",62
"CLPP","PGAM5","STRING","coexpression_transferred",83
"CLPP","PGAM5","STRING","textmining",95
"CLPP","PGAM5","STRING","textmining_transferred",69
"CLPP","PGAM5","STRING","combined_score",178
"CLPP","KARS","STRING","coexpression",84
"CLPP","KARS","STRING","coexpression_transferred",82
"CLPP","KARS","STRING","textmining",193
"CLPP","KARS","STRING","textmining_transferred",253
"CLPP","KARS","STRING","combined_score",425
"CLPP","TFB1M","STRING","coexpression_transferred",62
"CLPP","TFB1M","STRING","textmining",260
"CLPP","TFB1M","STRING","textmining_transferred",209
"CLPP","TFB1M","STRING","combined_score",403
"CLPP","PYCR2","STRING","coexpression_transferred",63
"CLPP","PYCR2","STRING","experiments",128
"CLPP","PYCR2","STRING","textmining",120
"CLPP","PYCR2","STRING","combined_score",218
"CLPP","RPS18","STRING","neighborhood_transferred",162
"CLPP","RPS18","STRING","coexpression_transferred",63
"CLPP","RPS18","STRING","textmining",497
"CLPP","RPS18","STRING","textmining_transferred",138
"CLPP","RPS18","STRING","combined_score",613
"CLPP","RECQL4","STRING","neighborhood_transferred",154
"CLPP","RECQL4","STRING","coexpression_transferred",62
"CLPP","RECQL4","STRING","textmining",45
"CLPP","RECQL4","STRING","textmining_transferred",216
"CLPP","RECQL4","STRING","combined_score",326
"CLPP","MTIF3","STRING","neighborhood_transferred",45
"CLPP","MTIF3","STRING","coexpression",52
"CLPP","MTIF3","STRING","coexpression_transferred",62
"CLPP","MTIF3","STRING","textmining",99
"CLPP","MTIF3","STRING","textmining_transferred",253
"CLPP","MTIF3","STRING","combined_score",324
"CLPP","UNG","STRING","coexpression",47
"CLPP","UNG","STRING","coexpression_transferred",166
"CLPP","UNG","STRING","textmining",57
"CLPP","UNG","STRING","combined_score",185
"CLPP","SHMT1","STRING","neighborhood_transferred",210
"CLPP","SHMT1","STRING","coexpression_transferred",103
"CLPP","SHMT1","STRING","textmining",49
"CLPP","SHMT1","STRING","textmining_transferred",260
"CLPP","SHMT1","STRING","combined_score",434
"CLPP","ATP5G1","STRING","coexpression",100
"CLPP","ATP5G1","STRING","coexpression_transferred",92
"CLPP","ATP5G1","STRING","textmining_transferred",142
"CLPP","ATP5G1","STRING","combined_score",237
"CLPP","MRPS36","STRING","coexpression",182
"CLPP","MRPS36","STRING","textmining",47
"CLPP","MRPS36","STRING","combined_score",187
"CLPP","MCRIP2","STRING","coexpression_transferred",163
"CLPP","MCRIP2","STRING","combined_score",163
"CLPP","SLC25A28","STRING","coexpression_transferred",63
"CLPP","SLC25A28","STRING","textmining",113
"CLPP","SLC25A28","STRING","textmining_transferred",61
"CLPP","SLC25A28","STRING","combined_score",151
"CLPP","SLC25A41","STRING","textmining",220
"CLPP","SLC25A41","STRING","combined_score",220
"CLPP","MTHFD1","STRING","neighborhood_transferred",197
"CLPP","MTHFD1","STRING","coexpression",105
"CLPP","MTHFD1","STRING","textmining",75
"CLPP","MTHFD1","STRING","textmining_transferred",101
"CLPP","MTHFD1","STRING","combined_score",322
"CLPP","NDUFAF3","STRING","coexpression",85
"CLPP","NDUFAF3","STRING","coexpression_transferred",242
"CLPP","NDUFAF3","STRING","textmining_transferred",42
"CLPP","NDUFAF3","STRING","combined_score",277
"CLPP","BOLA3","STRING","neighborhood_transferred",52
"CLPP","BOLA3","STRING","coexpression_transferred",146
"CLPP","BOLA3","STRING","textmining_transferred",43
"CLPP","BOLA3","STRING","combined_score",157
"CLPP","RSAD1","STRING","neighborhood_transferred",111
"CLPP","RSAD1","STRING","textmining_transferred",234
"CLPP","RSAD1","STRING","combined_score",289
"CLPP","TPI1","STRING","neighborhood_transferred",283
"CLPP","TPI1","STRING","coexpression_transferred",49
"CLPP","TPI1","STRING","textmining",95
"CLPP","TPI1","STRING","textmining_transferred",294
"CLPP","TPI1","STRING","combined_score",506
"CLPP","GAPDH","STRING","neighborhood_transferred",185
"CLPP","GAPDH","STRING","coexpression",99
"CLPP","GAPDH","STRING","coexpression_transferred",63
"CLPP","GAPDH","STRING","textmining",205
"CLPP","GAPDH","STRING","textmining_transferred",157
"CLPP","GAPDH","STRING","combined_score",454
"CLPP","STOML1","STRING","coexpression_transferred",90
"CLPP","STOML1","STRING","textmining_transferred",187
"CLPP","STOML1","STRING","combined_score",228
"CLPP","LDHB","STRING","coexpression_transferred",66
"CLPP","LDHB","STRING","experiments",128
"CLPP","LDHB","STRING","textmining",51
"CLPP","LDHB","STRING","textmining_transferred",165
"CLPP","LDHB","STRING","combined_score",268
"CLPP","YBEY","STRING","neighborhood_transferred",69
"CLPP","YBEY","STRING","coexpression_transferred",98
"CLPP","YBEY","STRING","experiments",130
"CLPP","YBEY","STRING","textmining",93
"CLPP","YBEY","STRING","textmining_transferred",143
"CLPP","YBEY","STRING","combined_score",328
"CLPP","ARL2","STRING","coexpression",149
"CLPP","ARL2","STRING","coexpression_transferred",125
"CLPP","ARL2","STRING","combined_score",223
"CLPP","DHODH","STRING","coexpression_transferred",63
"CLPP","DHODH","STRING","textmining",74
"CLPP","DHODH","STRING","textmining_transferred",189
"CLPP","DHODH","STRING","combined_score",234
"CLPP","DDX28","STRING","coexpression_transferred",122
"CLPP","DDX28","STRING","experiments_transferred",74
"CLPP","DDX28","STRING","textmining_transferred",60
"CLPP","DDX28","STRING","combined_score",169
"CLPP","MUTYH","STRING","coexpression_transferred",64
"CLPP","MUTYH","STRING","textmining_transferred",165
"CLPP","MUTYH","STRING","combined_score",185
"CLPP","GTPBP6","STRING","neighborhood_transferred",295
"CLPP","GTPBP6","STRING","coexpression_transferred",86
"CLPP","GTPBP6","STRING","textmining_transferred",189
"CLPP","GTPBP6","STRING","combined_score",431
"CLPP","ATP5G2","STRING","coexpression_transferred",66
"CLPP","ATP5G2","STRING","textmining_transferred",142
"CLPP","ATP5G2","STRING","combined_score",164
"CLPP","QTRT1","STRING","neighborhood_transferred",60
"CLPP","QTRT1","STRING","cooccurence",231
"CLPP","QTRT1","STRING","coexpression_transferred",66
"CLPP","QTRT1","STRING","combined_score",265
"CLPP","PRDX2","STRING","neighborhood_transferred",42
"CLPP","PRDX2","STRING","coexpression_transferred",64
"CLPP","PRDX2","STRING","textmining_transferred",207
"CLPP","PRDX2","STRING","combined_score",226
"CLPP","RPS15A","STRING","neighborhood_transferred",56
"CLPP","RPS15A","STRING","coexpression_transferred",52
"CLPP","RPS15A","STRING","textmining_transferred",130
"CLPP","RPS15A","STRING","combined_score",153
"CLPP","PYCR1","STRING","coexpression",87
"CLPP","PYCR1","STRING","coexpression_transferred",63
"CLPP","PYCR1","STRING","experiments",128
"CLPP","PYCR1","STRING","textmining",77
"CLPP","PYCR1","STRING","combined_score",219
"CLPP","RPL10A","STRING","neighborhood_transferred",42
"CLPP","RPL10A","STRING","coexpression_transferred",81
"CLPP","RPL10A","STRING","textmining_transferred",147
"CLPP","RPL10A","STRING","combined_score",183
"CLPP","RPS14","STRING","neighborhood_transferred",134
"CLPP","RPS14","STRING","coexpression",60
"CLPP","RPS14","STRING","coexpression_transferred",112
"CLPP","RPS14","STRING","textmining",455
"CLPP","RPS14","STRING","textmining_transferred",139
"CLPP","RPS14","STRING","combined_score",598
"CLPP","PARK7","STRING","neighborhood_transferred",171
"CLPP","PARK7","STRING","coexpression",88
"CLPP","PARK7","STRING","coexpression_transferred",143
"CLPP","PARK7","STRING","textmining",66
"CLPP","PARK7","STRING","textmining_transferred",218
"CLPP","PARK7","STRING","combined_score",440
"CLPP","SIRT4","STRING","coexpression_transferred",49
"CLPP","SIRT4","STRING","textmining",150
"CLPP","SIRT4","STRING","textmining_transferred",96
"CLPP","SIRT4","STRING","combined_score",205
"CLPP","UQCC2","STRING","coexpression",100
"CLPP","UQCC2","STRING","coexpression_transferred",166
"CLPP","UQCC2","STRING","combined_score",217
"CLPP","NME3","STRING","neighborhood_transferred",49
"CLPP","NME3","STRING","coexpression",82
"CLPP","NME3","STRING","coexpression_transferred",94
"CLPP","NME3","STRING","textmining_transferred",101
"CLPP","NME3","STRING","combined_score",193
"CLPP","ATAD3B","STRING","coexpression_transferred",122
"CLPP","ATAD3B","STRING","textmining_transferred",76
"CLPP","ATAD3B","STRING","combined_score",154
"CLPP","TRUB2","STRING","neighborhood_transferred",52
"CLPP","TRUB2","STRING","coexpression_transferred",62
"CLPP","TRUB2","STRING","experiments",274
"CLPP","TRUB2","STRING","combined_score",298
"CLPP","PRDX4","STRING","neighborhood_transferred",42
"CLPP","PRDX4","STRING","coexpression_transferred",64
"CLPP","PRDX4","STRING","experiments",128
"CLPP","PRDX4","STRING","textmining_transferred",207
"CLPP","PRDX4","STRING","combined_score",296
"CLPP","CCT7","STRING","neighborhood_transferred",46
"CLPP","CCT7","STRING","coexpression",104
"CLPP","CCT7","STRING","coexpression_transferred",65
"CLPP","CCT7","STRING","experiments_transferred",58
"CLPP","CCT7","STRING","textmining_transferred",153
"CLPP","CCT7","STRING","combined_score",246
"CLPP","P4HB","STRING","coexpression",77
"CLPP","P4HB","STRING","coexpression_transferred",64
"CLPP","P4HB","STRING","experiments_transferred",56
"CLPP","P4HB","STRING","textmining",58
"CLPP","P4HB","STRING","textmining_transferred",110
"CLPP","P4HB","STRING","combined_score",191
"CLPP","PAICS","STRING","neighborhood_transferred",57
"CLPP","PAICS","STRING","experiments",128
"CLPP","PAICS","STRING","textmining_transferred",54
"CLPP","PAICS","STRING","combined_score",154
"CLPP","ATIC","STRING","coexpression",49
"CLPP","ATIC","STRING","coexpression_transferred",64
"CLPP","ATIC","STRING","textmining",166
"CLPP","ATIC","STRING","textmining_transferred",116
"CLPP","ATIC","STRING","combined_score",255
"CLPP","GPX4","STRING","coexpression",99
"CLPP","GPX4","STRING","coexpression_transferred",64
"CLPP","GPX4","STRING","textmining",61
"CLPP","GPX4","STRING","textmining_transferred",143
"CLPP","GPX4","STRING","combined_score",230
"CLPP","ATP5J2-PTCD1","STRING","coexpression_transferred",76
"CLPP","ATP5J2-PTCD1","STRING","textmining",150
"CLPP","ATP5J2-PTCD1","STRING","textmining_transferred",417
"CLPP","ATP5J2-PTCD1","STRING","combined_score",502
"DNAJA3","CYC1","STRING","coexpression",85
"DNAJA3","CYC1","STRING","coexpression_transferred",123
"DNAJA3","CYC1","STRING","textmining_transferred",101
"DNAJA3","CYC1","STRING","combined_score",215
"DNAJA3","SDHB","STRING","coexpression",46
"DNAJA3","SDHB","STRING","coexpression_transferred",62
"DNAJA3","SDHB","STRING","textmining",112
"DNAJA3","SDHB","STRING","textmining_transferred",67
"DNAJA3","SDHB","STRING","combined_score",159
"DNAJA3","COQ7","STRING","coexpression",48
"DNAJA3","COQ7","STRING","coexpression_transferred",63
"DNAJA3","COQ7","STRING","textmining",142
"DNAJA3","COQ7","STRING","textmining_transferred",188
"DNAJA3","COQ7","STRING","combined_score",295
"DNAJA3","SDHA","STRING","coexpression",50
"DNAJA3","SDHA","STRING","coexpression_transferred",89
"DNAJA3","SDHA","STRING","experiments",272
"DNAJA3","SDHA","STRING","textmining",74
"DNAJA3","SDHA","STRING","textmining_transferred",110
"DNAJA3","SDHA","STRING","combined_score",386
"DNAJA3","UQCRC1","STRING","coexpression_transferred",146
"DNAJA3","UQCRC1","STRING","experiments_transferred",132
"DNAJA3","UQCRC1","STRING","textmining_transferred",82
"DNAJA3","UQCRC1","STRING","combined_score",260
"DNAJA3","PDHA1","STRING","neighborhood_transferred",45
"DNAJA3","PDHA1","STRING","coexpression",77
"DNAJA3","PDHA1","STRING","coexpression_transferred",63
"DNAJA3","PDHA1","STRING","experiments_transferred",152
"DNAJA3","PDHA1","STRING","combined_score",205
"DNAJA3","COX5A","STRING","coexpression",82
"DNAJA3","COX5A","STRING","coexpression_transferred",93
"DNAJA3","COX5A","STRING","textmining",48
"DNAJA3","COX5A","STRING","textmining_transferred",189
"DNAJA3","COX5A","STRING","combined_score",271
"DNAJA3","PMPCB","STRING","coexpression",83
"DNAJA3","PMPCB","STRING","coexpression_transferred",93
"DNAJA3","PMPCB","STRING","experiments_transferred",132
"DNAJA3","PMPCB","STRING","textmining",269
"DNAJA3","PMPCB","STRING","textmining_transferred",129
"DNAJA3","PMPCB","STRING","combined_score",456
"DNAJA3","UQCRFS1","STRING","coexpression",46
"DNAJA3","UQCRFS1","STRING","coexpression_transferred",65
"DNAJA3","UQCRFS1","STRING","textmining_transferred",212
"DNAJA3","UQCRFS1","STRING","combined_score",235
"DNAJA3","ATP5A1","STRING","neighborhood_transferred",52
"DNAJA3","ATP5A1","STRING","coexpression",99
"DNAJA3","ATP5A1","STRING","coexpression_transferred",60
"DNAJA3","ATP5A1","STRING","textmining_transferred",188
"DNAJA3","ATP5A1","STRING","combined_score",260
"DNAJA3","UQCRC2","STRING","experiments_transferred",130
