"node1","node2","BRCA","COAD","HNSC","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"HSPA9","MCEE",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MOCS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MUT",1,0,0,1,1,0,0,0,1,0,1,1
"HSPA9","SLC25A51",0,0,0,0,1,0,0,0,1,0,1,0
"HSPA9","ATP5G3",0,1,0,1,1,0,0,1,1,1,0,1
"HSPA9","ATAD1",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA9","OXNAD1",0,1,1,0,1,0,0,0,1,1,0,1
"HSPA9","MTG2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DARS2",0,1,1,1,1,1,1,1,1,1,1,1
"HSPA9","MRPL51",0,1,0,0,0,0,0,0,0,0,0,1
"HSPA9","PC",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CLYBL",0,0,0,1,0,0,0,0,0,0,0,0
"HSPA9","PNPLA8",0,0,0,1,0,0,0,0,1,0,1,0
"HSPA9","MLYCD",0,0,0,0,1,0,0,0,0,0,1,0
"HSPA9","PYURF",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TIMM17B",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL32",0,1,0,0,0,0,0,0,0,1,0,1
"HSPA9","SLC25A26",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PRODH2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","NIT2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FDX2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ME2",0,1,0,0,1,0,0,0,1,1,0,1
"HSPA9","TUFM",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","COX6A2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC30A9",1,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","TAMM41",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TIMM23",0,1,0,0,0,0,0,0,0,1,0,0
"HSPA9","RMND1",0,1,0,0,1,0,0,0,0,1,0,0
"HSPA9","MFN2",0,0,0,1,1,1,0,0,0,0,1,1
"HSPA9","DNLZ",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CHCHD4",1,1,1,1,1,0,0,1,0,1,0,1
"HSPA9","NDUFAB1",0,0,0,1,1,0,0,0,0,1,0,1
"HSPA9","ACSM1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COA5",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COQ2",0,1,0,0,1,0,0,0,0,1,0,1
"HSPA9","PDSS2",0,0,0,1,1,0,0,0,1,1,0,1
"HSPA9","EHHADH",0,0,0,1,1,0,0,0,0,0,1,0
"HSPA9","NDUFS3",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","ABCB10",0,0,1,0,1,0,0,0,1,1,1,1
"HSPA9","CKMT2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPS25",0,1,0,0,0,0,0,0,0,1,0,0
"HSPA9","ACAD9",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COX16",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FAM210A",0,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","ACOT13",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CPT1A",0,0,0,1,1,0,0,0,0,0,1,0
"HSPA9","GK",0,0,0,1,1,0,0,0,1,0,1,0
"HSPA9","DHRS4",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","PRELID2",0,1,1,0,0,0,0,0,0,1,0,1
"HSPA9","CARS2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NIPSNAP2",0,0,0,0,0,0,0,0,1,0,1,1
"HSPA9","NDUFB7",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","C19ORF70",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GLRX2",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","MRPS30",0,1,0,1,1,1,0,0,1,1,1,1
"HSPA9","SCO2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","HSD17B10",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NARS2",0,1,0,1,1,0,0,0,1,1,0,1
"HSPA9","RPUSD3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SUOX",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SARDH",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","RIDA",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","COX8A",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SPR",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","MPV17",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ZADH2",0,0,1,0,0,0,0,0,0,0,1,0
"HSPA9","MRPL18",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","ALDH1B1",0,0,0,0,1,0,0,0,0,0,1,1
"HSPA9","CHCHD1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TIMM8A",0,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","VDAC3",0,1,1,0,1,0,0,0,0,1,0,0
"HSPA9","SLC25A24",0,0,0,0,1,0,0,0,0,1,0,1
"HSPA9","MPC1",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","SLC25A22",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","SLC25A31",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A18",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TRNT1",0,1,1,0,0,1,0,0,1,1,0,1
"HSPA9","IDE",1,0,0,1,1,1,0,0,0,1,1,0
"HSPA9","GSTK1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","VARS2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL54",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL38",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL58",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MTCH1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TRIAP1",0,1,0,0,0,0,0,0,0,1,0,1
"HSPA9","PTCD3",0,1,1,0,0,0,0,0,1,1,0,0
"HSPA9","COX10",0,0,1,1,1,0,0,0,0,1,1,1
"HSPA9","AKAP1",0,0,1,1,0,0,0,1,0,1,1,0
"HSPA9","MRM3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","AK2",0,1,0,0,1,0,0,0,1,1,0,1
"HSPA9","TMEM70",0,0,0,0,1,0,0,0,0,1,0,1
"HSPA9","NOA1",0,0,1,0,1,0,0,0,1,1,0,1
"HSPA9","MCUR1",0,0,0,1,0,0,0,0,1,0,1,1
"HSPA9","TMEM14C",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NDUFC1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL35",1,1,1,1,1,1,0,0,1,1,0,1
"HSPA9","NDUFA3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PDSS1",0,1,1,0,1,0,0,0,0,1,0,1
"HSPA9","SLC25A16",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","FMC1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACSM3",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","NDUFAF6",1,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","UCP1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SFXN1",1,1,1,1,1,0,1,1,1,1,0,1
"HSPA9","GLRX5",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","PTRH1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPS11",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","XPNPEP3",0,0,0,0,0,0,0,0,1,0,1,0
"HSPA9","PDP1",0,0,0,0,0,0,0,0,1,0,0,0
"HSPA9","ECI1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A21",0,0,0,0,0,0,0,0,1,0,0,0
"HSPA9","SLC25A29",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A45",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SDHAF3",0,0,0,0,0,0,0,0,1,0,0,1
"HSPA9","PRELID3B",1,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","SLC25A39",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NDUFB3",0,1,0,1,1,0,0,0,0,0,0,1
"HSPA9","REXO2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","GATM",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","TIMM10B",0,0,0,1,1,0,0,0,0,0,1,0
"HSPA9","SARS2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CHDH",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL57",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","C8ORF82",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","EARS2",1,1,1,1,1,1,1,0,1,1,1,1
"HSPA9","GRHPR",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","MTFMT",0,1,0,1,1,0,0,0,0,1,0,1
"HSPA9","PTCD2",1,1,1,1,1,1,0,1,1,1,1,1
"HSPA9","ECHDC1",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","HARS2",1,1,1,1,1,1,1,1,0,1,0,1
"HSPA9","NDUFA4",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NDUFA13",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NAXE",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","TMEM11",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SELENOO",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NAGS",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","HSD17B4",1,1,1,1,1,1,0,0,1,1,1,1
"HSPA9","NDUFAF7",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","OAT",0,0,0,0,1,0,0,0,0,0,1,0
"HSPA9","MRPL50",0,1,1,0,1,0,0,0,1,1,0,1
"HSPA9","COX7B",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","RARS2",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","OXLD1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LACTB2",1,0,0,1,1,0,0,0,1,1,0,1
"HSPA9","NDUFA11",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","AURKAIP1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CHCHD7",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SHMT2",0,1,1,0,1,0,1,0,1,1,0,1
"HSPA9","MTHFD2",0,1,1,0,1,0,1,1,1,1,0,1
"HSPA9","RMDN1",0,0,0,0,1,0,0,0,0,0,1,0
"HSPA9","CPS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL14",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","C6ORF203",0,1,0,0,0,0,0,0,0,0,0,0
"HSPA9","RDH13",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TRMT2B",0,0,0,1,0,0,0,0,0,0,1,0
"HSPA9","MRPS24",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COA3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GSR",0,0,1,1,1,0,0,0,0,1,1,0
"HSPA9","ENDOG",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","BCAT2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TEFM",0,0,0,0,0,0,0,0,1,0,0,1
"HSPA9","ACSF2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","TRMU",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","MRPS22",0,1,0,0,1,0,0,0,1,1,0,1
"HSPA9","LAP3",0,0,0,0,1,0,0,0,1,0,0,1
"HSPA9","GLUD1",0,0,0,0,0,0,0,0,0,1,0,1
"HSPA9","HMGCL",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FHIT",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPS33",0,0,0,1,0,0,0,0,0,0,0,0
"HSPA9","NUBPL",0,0,0,0,1,0,0,0,1,0,1,0
"HSPA9","LYRM2",0,0,0,0,1,0,0,0,0,0,1,1
"HSPA9","MPV17L",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GADD45GIP1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TFAM",0,1,1,1,1,0,0,0,1,1,1,1
"HSPA9","ALDH18A1",0,0,0,0,1,0,0,0,1,1,1,0
"HSPA9","OXSM",0,1,0,0,0,0,0,0,1,1,0,0
"HSPA9","KYAT3",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","TARS2",0,0,1,0,1,0,0,0,1,0,0,0
"HSPA9","TBRG4",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","TMEM65",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","ROMO1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PRDX5",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DNAJC15",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MAIP1",0,1,0,1,1,0,0,0,1,1,1,1
"HSPA9","HIGD1A",0,0,0,0,0,0,0,0,0,0,1,1
"HSPA9","C16ORF91",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","RHOT2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A44",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","HAO2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","OXA1L",0,0,1,0,1,0,0,0,0,1,0,0
"HSPA9","SLC25A46",1,1,1,1,1,1,0,0,1,0,1,0
"HSPA9","RDH14",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","C14ORF2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CA5B",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COASY",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CISD3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GSTZ1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COX6B2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GLOD4",0,0,0,1,0,0,0,0,0,1,1,1
"HSPA9","ACAA1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CROT",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PDF",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","COX19",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","AMT",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PDPR",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NLN",1,1,1,1,1,1,1,1,1,1,0,1
"HSPA9","BOLA1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ALAS2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ALDH7A1",0,1,0,1,1,0,1,0,0,0,0,1
"HSPA9","HDHD5",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","GFER",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","IMMP2L",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","COX4I2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL39",0,1,0,0,1,0,0,0,0,1,0,1
"HSPA9","AADAT",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","FUNDC2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LYPLA1",0,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","PDHA2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MTRF1L",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","GTPBP3",0,0,1,0,0,0,0,0,0,1,0,0
"HSPA9","MTHFD2L",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","ACOT2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","APOPT1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MMAB",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PPOX",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ABCD3",0,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","SIRT3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LDHD",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL45",0,0,0,0,1,0,0,0,0,1,1,1
"HSPA9","C12ORF65",0,1,0,0,0,0,0,0,0,0,0,0
"HSPA9","IMMP1L",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","POLG",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","ATPAF1",0,1,0,1,1,0,0,0,1,0,1,1
"HSPA9","BLOC1S1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ALDH1L2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","COX18",0,0,0,0,1,0,0,0,1,1,0,1
"HSPA9","CPOX",0,1,0,0,0,0,0,0,1,1,0,1
"HSPA9","NNT",0,0,0,1,1,0,0,0,0,0,1,1
"HSPA9","NDUFAF8",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ATP23",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DCAKD",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ATP5J2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC16A1",0,1,0,0,1,0,0,0,0,1,0,1
"HSPA9","SFXN3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LONP2",0,0,0,1,1,0,0,0,1,0,1,0
"HSPA9","AASS",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DIABLO",1,0,1,1,1,0,0,0,1,0,1,1
"HSPA9","COX8C",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PXMP2",0,0,0,1,0,0,0,0,0,0,0,1
"HSPA9","AGXT2",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","GLS2",0,0,1,0,0,0,0,0,0,0,0,0
"HSPA9","APOO",0,1,0,0,1,1,0,0,0,1,0,0
"HSPA9","ACAD11",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","C5ORF63",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","HOGA1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TTC19",0,0,1,1,0,0,0,0,1,1,1,0
"HSPA9","NGRN",0,0,0,0,1,0,0,0,0,0,1,1
"HSPA9","TCAIM",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GCSH",0,0,0,1,1,0,0,0,0,0,0,1
"HSPA9","SIRT5",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","GPT2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","TOMM6",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FAM162A",0,1,0,0,0,0,0,0,0,1,0,0
"HSPA9","ABCB6",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MACROD1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TST",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MT-CO1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MTFR1L",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SDR39U1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DMGDH",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","SLC25A14",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PRELID3A",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A17",0,0,0,0,0,0,0,0,1,1,0,1
"HSPA9","CHCHD5",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TOMM70",1,1,1,1,0,1,0,0,1,1,1,1
"HSPA9","NIT1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FAHD1",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","MCU",0,0,0,0,0,0,0,0,1,1,0,0
"HSPA9","CYP27A1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MT-ND2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MT-ND4",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MT-ND5",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MDH1",0,1,1,1,1,0,0,0,0,1,0,1
"HSPA9","KIAA0141",0,1,1,0,1,1,0,0,1,1,1,0
"HSPA9","FASTKD1",0,1,1,0,0,0,0,1,1,1,0,0
"HSPA9","MRPS31",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ALDH1L1",0,0,0,1,1,0,0,0,0,0,1,0
"HSPA9","PTCD1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","HADHB",0,1,1,1,1,0,0,0,1,0,1,1
"HSPA9","TRIT1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CRLS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GLYCTK",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A32",0,0,0,0,1,0,0,0,1,1,0,1
"HSPA9","AARS2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","EXOG",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CHCHD2",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","KMO",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SFXN5",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ELAC2",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","GPX1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CPT1B",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ME1",0,0,0,0,1,0,0,1,0,0,0,0
"HSPA9","FIS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PRELID1",0,0,0,0,1,0,0,0,0,1,0,1
"HSPA9","UCP3",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A27",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A40",0,0,1,1,0,0,0,0,1,1,1,1
"HSPA9","SLC25A23",0,0,1,0,0,0,0,0,0,0,0,0
"HSPA9","HEMK1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SLC25A36",0,0,1,0,0,0,0,0,1,0,0,0
"HSPA9","OMA1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LETM2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","DHRS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","STOM",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","METTL5",0,1,0,0,0,0,0,0,0,0,0,1
"HSPA9","MSRA",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","NUDT8",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NMNAT3",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","SLC25A38",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MPV17L2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACLY",1,0,0,1,0,0,0,1,1,0,1,0
"HSPA9","ABCD2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FLAD1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","LIPT1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","C14ORF159",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","PCK2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","NADK2",0,0,0,1,1,0,0,0,1,1,1,1
"HSPA9","HK2",0,0,0,0,0,0,0,0,0,1,0,1
"HSPA9","MPST",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NUDT13",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACACA",0,0,0,0,0,0,0,1,1,0,1,1
"HSPA9","ABAT",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","HMGCS2",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","ALDH5A1",0,0,1,1,1,0,0,0,1,0,1,0
"HSPA9","CKMT1A",0,0,0,0,0,0,0,0,0,1,0,0
"HSPA9","PISD",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","NDUFB4",0,0,0,0,0,0,0,0,1,0,0,0
"HSPA9","UQCR11",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","FAM136A",0,1,0,0,0,0,0,0,0,1,0,1
"HSPA9","TOMM5",0,0,0,0,1,0,0,0,0,1,0,1
"HSPA9","GPI",0,0,1,0,1,0,1,1,0,1,0,1
"HSPA9","NDUFA1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MT-CYB",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","GUK1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","D2HGDH",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","OPA3",0,0,0,1,1,0,0,0,0,0,1,0
"HSPA9","AKR1B10",0,0,0,0,1,0,0,0,0,0,0,0
"HSPA9","PHYH",0,0,0,1,1,0,0,0,0,0,1,1
"HSPA9","NDUFAF2",0,1,0,0,0,0,0,0,0,0,0,1
"HSPA9","ECSIT",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PARL",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRPL42",0,1,1,1,1,0,0,0,1,1,1,1
"HSPA9","DNAJC4",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","PAM16",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ALDH3A2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACSL6",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TYSND1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","MRS2",0,1,0,1,1,0,0,0,1,1,1,1
"HSPA9","ABHD10",0,1,0,0,0,0,0,0,0,1,0,0
"HSPA9","HINT3",0,0,0,0,1,0,0,0,0,0,1,0
"HSPA9","PXMP4",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","OSGEPL1",0,0,0,0,0,0,0,0,1,0,0,1
"HSPA9","NUDT2",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CYB5B",0,0,0,0,0,0,0,0,0,0,1,0
"HSPA9","GRSF1",1,1,0,1,1,0,0,0,1,1,1,1
"HSPA9","MRPS18B",0,0,0,0,0,0,0,0,0,0,0,1
"HSPA9","DNAJC30",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","CAT",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","DGUOK",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACOT9",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","ACSS1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","RFK",0,0,0,0,1,0,0,0,1,0,1,0
"HSPA9","STARD7",0,1,1,1,1,0,0,1,0,1,1,1
"HSPA9","CHPT1",0,0,0,1,1,0,0,0,0,0,0,0
"HSPA9","MT-ATP8",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","TIMMDC1",0,0,0,0,0,0,0,0,0,0,0,0
"HSPA9","SPATA19",0,0,0,0,0,0,0,0,0,0,0,0
